year,month,spei1,spei4,spei12,state_id,state
2018,9,-0.96591,-1.5551,-0.24598,40,West Bengal
2018,10,-1.0764,-2.008,-1.0311,40,West Bengal
2018,11,-1.1603,-2.0388,-1.1319,40,West Bengal
2018,12,1.5896,-1.2673,-1.0436,40,West Bengal
2019,1,-0.97622,-1.1349,-1.0287,40,West Bengal
2019,2,1.9102,1.1567,-0.63465,40,West Bengal
2019,3,0.97848,1.5899,-0.52844,40,West Bengal
2019,4,1.5965,1.8395,-0.70399,40,West Bengal
2019,5,0.78552,1.8673,-0.59632,40,West Bengal
2019,6,-1.5387,0.23134,-1.1277,40,West Bengal
2019,7,-1.2965,-0.5542,-1.2277,40,West Bengal
2019,8,-0.10529,-1.0965,-0.7844,40,West Bengal
2019,9,1.2986,-0.81782,-0.032499,40,West Bengal
2019,10,0.69247,0.24532,0.45192,40,West Bengal
2019,11,1.135,1.109,0.751,40,West Bengal
2019,12,1.6009,1.456,0.69812,40,West Bengal
2020,1,1.7848,1.3854,0.90167,40,West Bengal
2020,2,0.74302,1.7667,0.67521,40,West Bengal
2020,3,1.6485,1.7818,0.78072,40,West Bengal
2020,4,2.2414,2.4459,1.0899,40,West Bengal
2020,5,1.6041,2.4489,1.3923,40,West Bengal
2020,6,1.0565,2.348,2.2641,40,West Bengal
2020,7,-0.028301,1.9004,2.3803,40,West Bengal
2020,8,-0.16685,1.0308,2.2057,40,West Bengal
2020,9,0.05394,0.46613,2.0584,40,West Bengal
2020,10,-0.4606,-0.3385,1.7474,40,West Bengal
2020,11,-1.0254,-0.44147,1.5763,40,West Bengal
2020,12,0.5649,-0.36071,1.5254,40,West Bengal
2018,1,0.80805,-0.24494,-0.44448,5,Bihar
2018,2,-0.042967,-0.030513,-0.37818,5,Bihar
2018,3,-0.69472,-0.17947,-0.52395,5,Bihar
2018,4,1.5932,0.77823,-0.38565,5,Bihar
2018,5,0.42109,0.7601,-0.50369,5,Bihar
2018,6,-1.1839,-0.50299,-0.48941,5,Bihar
2018,7,-0.20719,-0.45101,-0.88527,5,Bihar
2018,8,-0.4463,-0.99613,-1.226,5,Bihar
2018,9,-1.5946,-1.5745,-1.3236,5,Bihar
2018,10,-1.4051,-1.5748,-1.5571,5,Bihar
2018,11,-0.96204,-1.8186,-1.5919,5,Bihar
2018,12,0.84849,-1.9319,-1.5244,5,Bihar
2019,1,-0.89281,-1.4038,-1.5342,5,Bihar
2019,2,1.7882,0.96225,-1.1808,5,Bihar
2019,3,1.1562,1.4765,-1.0473,5,Bihar
2019,4,1.7455,1.8638,-0.9823,5,Bihar
2019,5,-1.1527,1.4516,-1.1821,5,Bihar
2019,6,-0.97243,-0.27689,-1.0911,5,Bihar
2019,7,1.2912,0.61748,-0.28471,5,Bihar
2019,8,-1.7194,-0.64202,-0.70025,5,Bihar
2019,9,2.165,0.91005,0.96383,5,Bihar
2019,10,-0.11448,1.298,1.0976,5,Bihar
2019,11,0.46831,0.66217,1.1366,5,Bihar
2019,12,2.4547,1.9562,1.1893,5,Bihar
2020,1,1.4177,0.47065,1.2834,5,Bihar
2020,2,1.5984,1.7509,1.1804,5,Bihar
2020,3,2.6462,2.5716,1.4782,5,Bihar
2020,4,2.4133,2.797,1.7054,5,Bihar
2020,5,1.2811,2.8527,1.9518,5,Bihar
2020,6,1.7389,2.5355,2.6138,5,Bihar
2020,7,1.3052,2.3683,2.553,5,Bihar
2020,8,-1.0198,1.4483,2.6312,5,Bihar
2020,9,0.98951,1.4743,2.2202,5,Bihar
2020,10,-0.68444,0.63981,2.1631,5,Bihar
2020,11,-0.35825,-0.27952,2.1895,5,Bihar
2020,12,1.2407,0.52763,2.1333,5,Bihar
2018,1,-0.74981,-0.9555,-1.6537,6,Chand|Garh
2018,2,-0.051686,-0.54732,-1.3878,6,Chand|Garh
2018,3,-1.3126,-1.0432,-1.419,6,Chand|Garh
2018,4,-0.47376,-1.2398,-1.3731,6,Chand|Garh
2018,5,-0.24802,-1.0114,-1.3255,6,Chand|Garh
2018,6,1.4526,0.49535,-1.0929,6,Chand|Garh
2018,7,-0.88583,0.021645,-0.87868,6,Chand|Garh
2018,8,-1.0522,-0.66307,-1.1306,6,Chand|Garh
2018,9,1.6721,0.80211,0.12079,6,Chand|Garh
2018,10,-0.70926,0.22722,0.1478,6,Chand|Garh
2018,11,0.69635,0.67406,0.16032,6,Chand|Garh
2018,12,-0.73579,1.344,0.084604,6,Chand|Garh
2019,1,0.11018,-0.58278,0.20223,6,Chand|Garh
2019,2,1.6167,1.267,0.7362,6,Chand|Garh
2019,3,0.033288,1.0731,0.82625,6,Chand|Garh
2019,4,1.2362,1.356,0.93844,6,Chand|Garh
2019,5,0.40629,1.3376,0.97103,6,Chand|Garh
2019,6,-0.70428,-0.16831,0.44968,6,Chand|Garh
2019,7,0.34648,0.17689,0.90237,6,Chand|Garh
2019,8,-0.33236,-0.34661,1.1662,6,Chand|Garh
2019,9,0.32045,-0.21396,0.2667,6,Chand|Garh
2019,10,-0.018362,-0.065074,0.29796,6,Chand|Garh
2019,11,2.1427,-0.025371,0.45126,6,Chand|Garh
2019,12,1.2003,0.57865,0.63091,6,Chand|Garh
2020,1,0.68189,1.0507,0.70103,6,Chand|Garh
2020,2,-0.51413,0.74407,0.021246,6,Chand|Garh
2020,3,1.5748,1.01,0.35325,6,Chand|Garh
2020,4,1.3359,1.0203,0.34636,6,Chand|Garh
2020,5,0.91452,1.0107,0.39205,6,Chand|Garh
2020,6,0.90591,1.6246,0.76566,6,Chand|Garh
2020,7,-0.14888,0.78346,0.61148,6,Chand|Garh
2020,8,-0.43707,0.036128,0.59364,6,Chand|Garh
2020,9,-1.8462,-0.91727,-0.079264,6,Chand|Garh
2020,10,-2.1638,-1.3075,-0.14739,6,Chand|Garh
2020,11,1.2815,-1.4436,-0.28687,6,Chand|Garh
2020,12,0.0018044,-1.7611,-0.46236,6,Chand|Garh
2018,1,-2.3923,-0.90533,-1.5953,7,Chhatt|Sgarh
2018,2,-0.067965,-1.4006,-1.4052,7,Chhatt|Sgarh
2018,3,-1.1887,-1.5354,-1.4294,7,Chhatt|Sgarh
2018,4,1.2424,0.096928,-1.0559,7,Chhatt|Sgarh
2018,5,1.4915,1.2782,-0.65437,7,Chhatt|Sgarh
2018,6,0.023238,0.76384,-0.68264,7,Chhatt|Sgarh
2018,7,0.084389,0.8312,-0.58009,7,Chhatt|Sgarh
2018,8,-0.89286,-0.032712,-0.31799,7,Chhatt|Sgarh
2018,9,-1.5626,-1.1646,-0.64851,7,Chhatt|Sgarh
2018,10,-1.9574,-1.4923,-0.88109,7,Chhatt|Sgarh
2018,11,-2.3557,-1.9856,-0.92785,7,Chhatt|Sgarh
2018,12,1.7814,-1.8299,-0.73855,7,Chhatt|Sgarh
2019,1,-0.15928,-1.3852,-0.66916,7,Chhatt|Sgarh
2019,2,0.057691,0.11899,-0.74472,7,Chhatt|Sgarh
2019,3,0.81737,0.97799,-0.5383,7,Chhatt|Sgarh
2019,4,-0.30768,0.13159,-0.76335,7,Chhatt|Sgarh
2019,5,-1.1047,-0.14781,-1.2345,7,Chhatt|Sgarh
2019,6,-0.5995,-0.57042,-1.432,7,Chhatt|Sgarh
2019,7,-0.52752,-1.021,-1.774,7,Chhatt|Sgarh
2019,8,-0.015071,-0.80078,-1.3646,7,Chhatt|Sgarh
2019,9,1.2587,-0.0065469,-0.31474,7,Chhatt|Sgarh
2019,10,0.80801,0.47332,0.15358,7,Chhatt|Sgarh
2019,11,-0.51376,0.864,0.19244,7,Chhatt|Sgarh
2019,12,1.1246,1.2447,0.079185,7,Chhatt|Sgarh
2020,1,1.4508,1.0616,0.21603,7,Chhatt|Sgarh
2020,2,1.2561,1.1498,0.26519,7,Chhatt|Sgarh
2020,3,1.8628,1.846,0.38847,7,Chhatt|Sgarh
2020,4,1.1173,1.8836,0.49784,7,Chhatt|Sgarh
2020,5,1.0599,1.8225,0.76183,7,Chhatt|Sgarh
2020,6,1.6032,1.9652,1.5997,7,Chhatt|Sgarh
2020,7,-1.8423,0.57896,1.2745,7,Chhatt|Sgarh
2020,8,1.0398,0.99201,1.6595,7,Chhatt|Sgarh
2020,9,-0.85843,0.25592,1.0482,7,Chhatt|Sgarh
2020,10,0.64457,-0.56449,0.93386,7,Chhatt|Sgarh
2020,11,-0.66771,0.34753,0.9417,7,Chhatt|Sgarh
2020,12,-1.2146,-0.58563,0.89172,7,Chhatt|Sgarh
2018,1,-0.88139,1.7908,0.73166,8,Dadra & Nagar Haveli & Daman & Diu
2018,2,-0.78821,1.8393,0.73862,8,Dadra & Nagar Haveli & Daman & Diu
2018,3,-0.13797,2.2568,0.73035,8,Dadra & Nagar Haveli & Daman & Diu
2018,4,0.52974,-0.35845,0.73376,8,Dadra & Nagar Haveli & Daman & Diu
2018,5,0.11559,-0.09966,0.73008,8,Dadra & Nagar Haveli & Daman & Diu
2018,6,1.1947,1.1623,0.77995,8,Dadra & Nagar Haveli & Daman & Diu
2018,7,0.76526,0.9828,1.2872,8,Dadra & Nagar Haveli & Daman & Diu
2018,8,-0.7101,0.59798,0.89089,8,Dadra & Nagar Haveli & Daman & Diu
2018,9,-1.1944,0.087803,0.42719,8,Dadra & Nagar Haveli & Daman & Diu
2018,10,-0.36169,-0.44383,0.24048,8,Dadra & Nagar Haveli & Daman & Diu
2018,11,-1.9288,-1.2553,0.22368,8,Dadra & Nagar Haveli & Daman & Diu
2018,12,0.48012,-1.2281,-0.017489,8,Dadra & Nagar Haveli & Daman & Diu
2019,1,-0.59927,-0.64129,-0.0010649,8,Dadra & Nagar Haveli & Daman & Diu
2019,2,0.58182,-0.64654,0.010249,8,Dadra & Nagar Haveli & Daman & Diu
2019,3,0.68978,0.6074,0.019862,8,Dadra & Nagar Haveli & Daman & Diu
2019,4,-0.32647,0.30127,0.012295,8,Dadra & Nagar Haveli & Daman & Diu
2019,5,0.78195,0.67217,0.0093253,8,Dadra & Nagar Haveli & Daman & Diu
2019,6,-0.42578,-0.38502,-0.65665,8,Dadra & Nagar Haveli & Daman & Diu
2019,7,0.086716,-0.60741,-1.34,8,Dadra & Nagar Haveli & Daman & Diu
2019,8,1.8454,0.28992,-0.3213,8,Dadra & Nagar Haveli & Daman & Diu
2019,9,2.166,1.7578,1.6529,8,Dadra & Nagar Haveli & Daman & Diu
2019,10,1.545,2.3584,1.7906,8,Dadra & Nagar Haveli & Daman & Diu
2019,11,1.768,2.4079,1.9263,8,Dadra & Nagar Haveli & Daman & Diu
2019,12,1.2138,2.2445,1.9292,8,Dadra & Nagar Haveli & Daman & Diu
2020,1,2.3142,1.8321,2.0413,8,Dadra & Nagar Haveli & Daman & Diu
2020,2,0.88425,2.0899,2.0439,8,Dadra & Nagar Haveli & Daman & Diu
2020,3,2.1528,1.963,2.0685,8,Dadra & Nagar Haveli & Daman & Diu
2020,4,0.58389,2.1327,2.0761,8,Dadra & Nagar Haveli & Daman & Diu
2020,5,0.025295,1.323,2.0563,8,Dadra & Nagar Haveli & Daman & Diu
2020,6,-0.91738,-0.77779,1.9378,8,Dadra & Nagar Haveli & Daman & Diu
2020,7,-0.69368,-1.1683,2.1363,8,Dadra & Nagar Haveli & Daman & Diu
2020,8,-0.92468,-0.78307,1.1647,8,Dadra & Nagar Haveli & Daman & Diu
2020,9,-0.86262,-0.97249,-0.68658,8,Dadra & Nagar Haveli & Daman & Diu
2020,10,0.68473,-0.71981,-0.78603,8,Dadra & Nagar Haveli & Daman & Diu
2020,11,-0.43274,-0.91394,-0.89903,8,Dadra & Nagar Haveli & Daman & Diu
2020,12,0.91024,-0.63972,-0.87232,8,Dadra & Nagar Haveli & Daman & Diu
2018,1,-1.1189,-1.227,-0.01427,9,Delhi
2018,2,-1.1542,-1.0354,-0.010791,9,Delhi
2018,3,-1.5034,-1.9082,-0.076341,9,Delhi
2018,4,0.11182,-1.6702,-0.024662,9,Delhi
2018,5,0.26042,-0.92462,-0.0052671,9,Delhi
2018,6,1.4711,1.1129,-0.43542,9,Delhi
2018,7,-0.027877,0.87239,-0.24703,9,Delhi
2018,8,-0.87222,0.15525,-0.26005,9,Delhi
2018,9,0.46335,0.28807,-0.061361,9,Delhi
2018,10,-0.69469,-0.44226,-0.039121,9,Delhi
2018,11,0.44246,-0.43226,-0.050257,9,Delhi
2018,12,-0.011501,0.26105,-0.030928,9,Delhi
2019,1,0.5137,-0.20157,0.053189,9,Delhi
2019,2,1.3425,0.85711,0.20588,9,Delhi
2019,3,0.83691,1.0156,0.3578,9,Delhi
2019,4,-0.13966,0.84021,0.32649,9,Delhi
2019,5,0.57372,0.86461,0.35379,9,Delhi
2019,6,-1.3228,-0.59008,-0.60088,9,Delhi
2019,7,0.038036,-0.54101,-0.62445,9,Delhi
2019,8,-0.70219,-0.90158,-0.59529,9,Delhi
2019,9,-0.65006,-1.1789,-1.0848,9,Delhi
2019,10,0.75837,-0.76922,-0.97708,9,Delhi
2019,11,1.9163,-0.76895,-0.88429,9,Delhi
2019,12,2.1714,-0.015993,-0.67621,9,Delhi
2020,1,1.5675,1.7462,-0.61332,9,Delhi
2020,2,-0.20762,1.8091,-0.72518,9,Delhi
2020,3,1.9983,2.1291,-0.4554,9,Delhi
2020,4,1.0996,1.7489,-0.35612,9,Delhi
2020,5,1.0588,1.6275,-0.24708,9,Delhi
2020,6,0.28336,1.1761,0.10929,9,Delhi
2020,7,0.30825,0.57205,0.27469,9,Delhi
2020,8,0.21883,0.39172,0.64619,9,Delhi
2020,9,-1.192,-0.32038,0.44461,9,Delhi
2020,10,-2.637,-0.4594,0.3079,9,Delhi
2020,11,0.69419,-0.73747,0.23479,9,Delhi
2020,12,0.35826,-1.3468,0.1027,9,Delhi
